playerId,gameId,gameDate,cA_neither_ev,cA_neither_pp,cA_neither_sh,cA_rush_ev,cA_rush_pp,cA_rush_sh,cA_rebound_ev,cA_rebound_pp,cA_rebound_sh,cA_both_ev,cA_both_pp,cA_both_sh,fA_neither_ev,fA_neither_pp,fA_neither_sh,fA_rush_ev,fA_rush_pp,fA_rush_sh,fA_rebound_ev,fA_rebound_pp,fA_rebound_sh,fA_both_ev,fA_both_pp,fA_both_sh,sA_neither_ev,sA_neither_pp,sA_neither_sh,sA_rush_ev,sA_rush_pp,sA_rush_sh,sA_rebound_ev,sA_rebound_pp,sA_rebound_sh,sA_both_ev,sA_both_pp,sA_both_sh,gA_neither_ev,gA_neither_pp,gA_neither_sh,gA_rush_ev,gA_rush_pp,gA_rush_sh,gA_rebound_ev,gA_rebound_pp,gA_rebound_sh,gA_both_ev,gA_both_pp,gA_both_sh,apA_neither_ev,apA_neither_pp,apA_neither_sh,apA_rush_ev,apA_rush_pp,apA_rush_sh,apA_rebound_ev,apA_rebound_pp,apA_rebound_sh,apA_both_ev,apA_both_pp,apA_both_sh,asA_neither_ev,asA_neither_pp,asA_neither_sh,asA_rush_ev,asA_rush_pp,asA_rush_sh,asA_rebound_ev,asA_rebound_pp,asA_rebound_sh,asA_both_ev,asA_both_pp,asA_both_sh,rgA_neither_ev,rgA_neither_pp,rgA_neither_sh,rgA_rush_ev,rgA_rush_pp,rgA_rush_sh,rgA_rebound_ev,rgA_rebound_pp,rgA_rebound_sh,rgA_both_ev,rgA_both_pp,rgA_both_sh
8474651,2016021025,2017-03-14,31,2,10,5,0,0,5,0,1,0,0,0,18,2,8,5,0,0,5,0,1,0,0,0,15,1,7,4,0,0,4,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,2,0,0,0,0,0
8474651,2016021039,2017-03-16,31,1,3,5,0,0,2,0,0,0,0,0,23,1,2,2,0,0,2,0,0,0,0,0,19,1,1,2,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
8474651,2016021057,2017-03-18,44,0,1,3,0,0,3,0,1,0,0,0,34,0,1,3,0,0,2,0,1,0,0,0,23,0,1,2,0,0,2,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0
8474651,2016021078,2017-03-21,50,1,4,3,0,0,2,0,0,0,0,0,41,1,3,3,0,0,2,0,0,0,0,0,24,1,3,2,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
8474651,2016021090,2017-03-23,36,1,1,6,0,0,4,0,0,0,0,0,31,1,1,5,0,0,4,0,0,0,0,0,22,1,1,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0
8474651,2016021112,2017-03-25,32,1,8,0,0,1,4,0,0,0,0,0,25,1,6,0,0,1,4,0,0,0,0,0,18,1,5,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
8474651,2016021133,2017-03-28,39,2,14,3,0,0,3,0,0,0,0,0,28,2,8,3,0,0,3,0,0,0,0,0,19,2,4,2,0,0,3,0,0,0,0,0,1,0,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
8474651,2016021156,2017-03-31,34,0,2,1,0,0,3,0,0,0,0,0,25,0,2,1,0,0,3,0,0,0,0,0,20,0,2,1,0,0,2,0,0,0,0,0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
8474651,2016021169,2017-04-02,58,0,3,4,1,0,2,0,0,0,0,0,44,0,3,3,1,0,1,0,0,0,0,0,31,0,1,3,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
8474651,2016021193,2017-04-05,38,1,0,4,0,0,2,0,0,0,0,0,31,1,0,2,0,0,2,0,0,0,0,0,21,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
8474651,2016021228,2017-04-09,26,3,0,1,0,0,2,0,0,0,0,0,18,3,0,1,0,0,2,0,0,0,0,0,13,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
8474651,2016030131,2017-04-13,47,0,0,10,0,0,5,0,0,0,0,0,37,0,0,9,0,0,5,0,0,0,0,0,28,0,0,5,0,0,4,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0
8474651,2016030132,2017-04-15,53,2,13,13,0,0,3,0,1,1,0,0,44,2,10,9,0,0,3,0,1,1,0,0,31,2,10,6,0,0,1,0,0,1,0,0,1,0,1,2,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0
8474651,2016030133,2017-04-17,52,1,9,3,0,0,5,0,1,0,0,0,31,1,8,2,0,0,4,0,1,0,0,0,17,1,4,1,0,0,4,0,1,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,4,0,1,0,0,0,1,0,0,0,0,0
8474651,2016030134,2017-04-19,47,0,13,5,0,0,1,0,0,1,0,0,31,0,10,2,0,0,1,0,0,1,0,0,22,0,8,2,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0
8474651,2016030135,2017-04-21,46,0,10,2,0,1,3,0,0,1,0,0,31,0,6,0,0,1,3,0,0,0,0,0,18,0,3,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0
8474651,2016030136,2017-04-23,54,2,1,4,0,0,2,0,0,0,0,0,36,2,1,4,0,0,2,0,0,0,0,0,31,2,0,3,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
8474651,2016030221,2017-04-27,31,0,5,2,0,0,2,0,1,0,0,0,25,0,5,1,0,0,2,0,0,0,0,0,16,0,2,1,0,0,2,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
8474651,2016030222,2017-04-29,19,1,1,4,1,0,0,0,1,0,0,0,14,0,1,3,1,0,0,0,1,0,0,0,10,0,1,1,1,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8474651,2016030223,2017-05-01,34,1,11,1,0,0,3,0,3,2,0,0,24,1,10,0,0,0,2,0,2,2,0,0,17,0,8,0,0,0,1,0,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,2,1,0,0,1,0,1,0,0,0
8474651,2016030224,2017-05-03,27,0,9,2,0,0,0,0,1,0,0,0,21,0,4,2,0,0,0,0,1,0,0,0,14,0,2,2,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8474651,2016030225,2017-05-06,42,0,4,5,0,0,0,0,1,0,0,0,28,0,3,3,0,0,0,0,1,0,0,0,18,0,3,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8474651,2016030226,2017-05-08,30,1,3,3,0,0,1,0,0,0,0,0,18,1,3,3,0,0,1,0,0,0,0,0,11,1,2,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8474651,2016030227,2017-05-10,35,0,7,2,1,0,1,0,0,0,0,0,30,0,4,1,1,0,1,0,0,0,0,0,24,0,2,0,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8474682,2016020112,2016-10-28,2,0,4,1,0,0,0,0,1,0,0,0,2,0,4,1,0,0,0,0,0,0,0,0,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8474889,2016020004,2016-10-12,49,0,3,5,0,0,1,0,0,0,0,0,32,0,2,3,0,0,0,0,0,0,0,0,19,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8474889,2016020023,2016-10-15,50,3,4,0,0,0,1,0,0,0,0,0,37,1,3,0,0,0,0,0,0,0,0,0,24,1,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8474889,2016020033,2016-10-17,24,0,12,3,0,2,1,0,0,0,0,0,22,0,8,2,0,2,1,0,0,0,0,0,19,0,4,2,0,2,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8474889,2016020053,2016-10-20,26,1,16,0,0,1,3,0,4,0,0,0,14,1,10,0,0,1,2,0,4,0,0,0,10,0,6,0,0,1,0,0,3,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,3,0,0,0,1,0,1,0,0,0
8474889,2016020067,2016-10-22,32,1,18,1,0,0,1,0,1,0,0,0,27,1,14,1,0,0,1,0,0,0,0,0,21,0,9,1,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
8474889,2016020093,2016-10-25,24,0,12,7,1,0,0,0,0,1,0,0,11,0,9,6,1,0,0,0,0,1,0,0,7,0,7,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8474889,2016020106,2016-10-27,37,0,13,5,0,0,1,0,0,0,0,0,23,0,7,4,0,0,1,0,0,0,0,0,16,0,6,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8474889,2016020122,2016-10-29,57,0,4,3,0,0,8,0,0,1,0,0,38,0,2,2,0,0,5,0,0,0,0,0,22,0,2,1,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,0,0,0,0,0
8474889,2016020141,2016-11-01,47,2,5,2,0,0,2,0,1,0,0,0,39,2,3,1,0,0,2,0,1,0,0,0,25,1,2,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0
8474889,2016020157,2016-11-03,33,1,4,2,0,0,3,0,0,0,0,0,21,1,3,1,0,0,2,0,0,0,0,0,19,1,0,1,0,0,1,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
8474889,2016020173,2016-11-05,10,0,0,1,1,0,2,0,0,0,0,0,6,0,0,1,0,0,2,0,0,0,0,0,4,0,0,1,0,0,2,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
8474889,2016020187,2016-11-08,48,1,10,1,0,1,2,0,0,0,0,0,28,1,9,1,0,1,2,0,0,0,0,0,15,1,4,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
8474889,2016020202,2016-11-10,34,0,3,3,0,0,4,0,0,1,0,0,23,0,2,3,0,0,4,0,0,1,0,0,16,0,1,3,0,0,3,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0
8474889,2016020213,2016-11-12,40,0,6,6,0,0,3,0,0,0,0,0,27,0,5,5,0,0,2,0,0,0,0,0,18,0,3,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
8474889,2016020249,2016-11-17,31,0,9,0,0,0,1,0,0,0,0,0,25,0,9,0,0,0,1,0,0,0,0,0,18,0,6,0,0,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8474889,2016020269,2016-11-19,36,1,7,0,1,0,1,0,0,0,0,0,25,1,6,0,1,0,0,0,0,0,0,0,21,1,3,0,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8474889,2016020282,2016-11-21,41,0,8,3,0,0,2,0,1,0,0,0,29,0,5,2,0,0,2,0,0,0,0,0,22,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0
8474889,2016020299,2016-11-23,51,0,1,11,0,1,2,0,0,0,0,0,36,0,1,9,0,1,2,0,0,0,0,0,23,0,1,7,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
8474889,2016020321,2016-11-26,43,1,2,4,0,0,1,0,0,1,0,0,31,0,2,3,0,0,1,0,0,1,0,0,20,0,2,3,0,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
8474889,2016020341,2016-11-29,29,0,8,5,0,0,1,0,1,0,0,0,20,0,5,3,0,0,1,0,1,0,0,0,14,0,2,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
8474889,2016020344,2016-11-30,50,0,13,1,0,1,5,0,0,0,0,0,36,0,6,1,0,1,5,0,0,0,0,0,21,0,4,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
8474889,2016020358,2016-12-02,45,0,5,10,0,0,1,0,1,0,0,0,36,0,3,6,0,0,1,0,1,0,0,0,24,0,2,4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
8474889,2016020394,2016-12-07,23,1,5,3,0,0,1,0,2,0,0,0,15,1,3,2,0,0,1,0,1,0,0,0,9,0,3,2,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
8474889,2016020410,2016-12-09,33,1,12,4,0,0,2,1,3,2,0,0,23,1,8,2,0,0,2,1,3,2,0,0,15,1,7,1,0,0,2,1,3,2,0,0,2,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,3,1,3,1,0,0,0,0,0,0,0,0
8474889,2016020435,2016-12-13,43,2,7,7,0,0,1,0,0,0,0,0,37,2,7,4,0,0,1,0,0,0,0,0,24,2,4,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8474889,2016020441,2016-12-14,29,4,14,4,2,0,2,0,0,0,0,0,19,3,11,2,2,0,2,0,0,0,0,0,13,3,10,2,1,0,2,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
8474889,2016020455,2016-12-16,51,1,10,4,0,0,7,0,0,0,0,0,27,1,6,1,0,0,6,0,0,0,0,0,18,0,5,1,0,0,4,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0
8474889,2016020474,2016-12-18,35,0,6,4,0,0,2,0,0,1,0,0,25,0,5,2,0,0,2,0,0,1,0,0,16,0,5,2,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
8474889,2016020492,2016-12-20,42,1,3,1,2,0,2,0,0,0,0,0,29,1,1,1,2,0,2,0,0,0,0,0,17,1,0,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
8474889,2016020516,2016-12-23,34,0,14,0,0,0,0,0,0,0,0,0,23,0,11,0,0,0,0,0,0,0,0,0,13,0,5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8474889,2016020526,2016-12-27,50,5,5,4,1,0,6,0,0,0,0,0,40,3,5,4,1,0,6,0,0,0,0,0,23,1,2,4,0,0,6,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,4,0,0,1,0,0,1,0,0,0,0,0
8474889,2016020558,2016-12-31,40,1,12,3,0,0,4,0,0,0,0,0,30,1,9,2,0,0,2,0,0,0,0,0,18,1,6,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
8474889,2016020571,2017-01-03,45,5,5,4,0,0,5,0,0,1,0,0,29,5,4,4,0,0,4,0,0,1,0,0,21,5,3,2,0,0,3,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0
8474889,2016020584,2017-01-05,39,0,8,7,0,0,4,0,0,0,0,0,28,0,7,5,0,0,4,0,0,0,0,0,16,0,3,4,0,0,3,0,0,0,0,0,1,0,1,0,0,0,3,0,0,0,0,0,1,0,1,0,0,0,3,0,0,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
8474889,2016020602,2017-01-07,54,0,3,3,0,0,3,0,1,0,0,0,41,0,3,2,0,0,3,0,1,0,0,0,28,0,2,1,0,0,3,0,1,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0
8474889,2016020618,2017-01-10,54,0,9,6,0,0,2,0,0,0,0,0,32,0,9,3,0,0,2,0,0,0,0,0,25,0,7,2,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
8474889,2016020651,2017-01-14,32,0,8,3,0,0,1,0,1,0,0,0,23,0,7,1,0,0,1,0,0,0,0,0,17,0,6,1,0,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
8474889,2016020660,2017-01-16,40,2,7,4,0,0,3,0,1,1,0,0,27,1,4,4,0,0,2,0,1,1,0,0,18,1,3,3,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,1,0,0,0,0,0
8474889,2016020676,2017-01-18,38,1,7,4,0,0,3,1,0,0,0,0,25,1,4,4,0,0,2,1,0,0,0,0,18,1,1,2,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0
8474889,2016020701,2017-01-21,59,0,0,4,0,0,1,0,0,0,0,0,39,0,0,4,0,0,1,0,0,0,0,0,30,0,0,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8474889,2016020712,2017-01-23,34,0,8,1,0,0,1,0,0,0,0,0,24,0,6,1,0,0,1,0,0,0,0,0,20,0,6,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8474889,2016020740,2017-01-26,27,3,5,3,0,0,2,0,0,0,0,0,21,2,5,2,0,0,1,0,0,0,0,0,13,1,3,2,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
8474889,2016020754,2017-01-31,34,0,12,7,0,1,2,0,0,0,0,0,17,0,10,6,0,1,1,0,0,0,0,0,11,0,6,6,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
8474889,2016020765,2017-02-02,55,3,7,1,1,0,2,0,0,0,0,0,40,2,4,1,1,0,0,0,0,0,0,0,27,2,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
8474889,2016020783,2017-02-04,32,2,13,4,0,0,1,0,3,0,0,0,26,2,8,4,0,0,1,0,2,0,0,0,16,2,4,3,0,0,1,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0
8474889,2016020790,2017-02-07,46,0,8,4,0,0,0,0,3,1,0,0,37,0,6,3,0,0,0,0,3,1,0,0,23,0,6,3,0,0,0,0,3,1,0,0,3,0,1,0,0,0,0,0,1,0,0,0,3,0,1,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0
