playerId,number,teamId,seasonId_start,seasonId_end,first,last,resign,cap,age,term,aav
8477507,3,21,20192020,20192020,FALSE,FALSE,TRUE,81500000,23,1,3200000
8477507,4,16,20202021,20202021,FALSE,FALSE,FALSE,81500000,24,1,3200000
8477507,5,20,20212022,20212022,FALSE,FALSE,FALSE,81500000,25,1,3750000
8477507,6,20,20222023,20232024,FALSE,FALSE,TRUE,82500000,26,2,3750000
8477507,7,6,20242025,20292030,FALSE,TRUE,FALSE,88000000,29,6,5000000
8477508,1,9,20132014,20152016,TRUE,FALSE,FALSE,64300000,17,3,1285000
8477508,2,20,20172018,20182019,FALSE,FALSE,TRUE,75000000,21,2,950000
8477508,3,7,20192020,20192020,FALSE,FALSE,FALSE,81500000,23,1,700000
8477508,4,7,20202021,20212022,FALSE,FALSE,TRUE,81500000,24,2,800000
8477508,5,23,20222023,20242025,FALSE,FALSE,FALSE,82500000,26,3,1000000
8477508,6,22,20252026,20252026,FALSE,TRUE,FALSE,95500000,30,1,775000
8477509,1,28,20132014,20152016,TRUE,FALSE,FALSE,64300000,17,3,1350000
8477509,2,1,20172018,20182019,FALSE,FALSE,FALSE,75000000,21,2,850000
8477509,3,1,20192020,20192020,FALSE,TRUE,TRUE,81500000,23,1,1400000
8477510,1,29,20132014,20152016,TRUE,FALSE,FALSE,64300000,18,3,1275000
8477510,2,20,20182019,20182019,FALSE,TRUE,FALSE,79500000,23,1,725000
8477511,1,17,20132014,20152016,TRUE,FALSE,FALSE,64300000,18,3,925000
8477511,2,17,20182019,20192020,FALSE,FALSE,TRUE,79500000,23,2,3300000
8477511,3,17,20202021,20232024,FALSE,FALSE,TRUE,81500000,25,4,5700000
8477511,4,20,20242025,20242025,FALSE,FALSE,FALSE,88000000,29,1,3500000
8477511,5,5,20252026,20252026,FALSE,TRUE,FALSE,95500000,30,1,2500000
8477512,1,10,20132014,20152016,TRUE,FALSE,FALSE,64300000,17,3,925000
8477512,2,10,20182019,20192020,FALSE,FALSE,TRUE,79500000,22,2,675000
8477512,3,53,20202021,20202021,FALSE,FALSE,FALSE,81500000,24,1,700000
8477512,4,1,20212022,20212022,FALSE,TRUE,FALSE,81500000,25,1,800000
8477520,1,5,20132014,20152016,TRUE,FALSE,FALSE,64300000,18,3,598333
8477520,2,5,20172018,20172018,FALSE,FALSE,TRUE,75000000,22,1,650000
8477520,3,5,20182019,20182019,FALSE,FALSE,TRUE,79500000,23,1,650000
8477520,4,7,20192020,20202021,FALSE,FALSE,FALSE,81500000,24,2,700000
8477520,5,8,20212022,20212022,FALSE,FALSE,FALSE,81500000,26,1,750000
8477520,6,53,20222023,20232024,FALSE,TRUE,FALSE,82500000,27,2,762500
8477522,1,3,20232024,20232024,TRUE,FALSE,FALSE,83500000,28,1,775000
8477522,2,55,20242025,20242025,FALSE,TRUE,FALSE,88000000,29,1,775000
8477527,1,2,20152016,20172018,TRUE,FALSE,FALSE,71400000,20,3,666667
8477527,2,2,20182019,20212022,FALSE,FALSE,TRUE,79500000,23,4,1000000
8477527,3,2,20222023,20252026,FALSE,TRUE,TRUE,82500000,27,4,1100000
8477529,1,6,20152016,20172018,TRUE,FALSE,FALSE,71400000,20,3,655000
8477529,2,6,20182019,20192020,FALSE,TRUE,TRUE,79500000,23,2,675000
8477541,1,53,20152016,20172018,TRUE,FALSE,FALSE,71400000,20,3,626667
8477541,2,53,20182019,20182019,FALSE,FALSE,TRUE,79500000,23,1,700000
8477541,3,1,20192020,20192020,FALSE,FALSE,FALSE,81500000,24,1,700000
8477541,4,30,20202021,20202021,FALSE,FALSE,FALSE,81500000,25,1,700000
