playerId,playerFullName,gamesPlayed_20242025_2,timeOnIce_20242025_2,iCorsiF_20242025_2,iCorsiFper82_20242025_2,iCorsiFper60_20242025_2,iFenwickF_20242025_2,iFenwickFper82_20242025_2,iFenwickFper60_20242025_2,iSOGF_20242025_2,iSOGFper82_20242025_2,iSOGFper60_20242025_2,iGF_20242025_2,iGFper82_20242025_2,iGFper60_20242025_2,ixGF_20242025_2,ixGFper82_20242025_2,ixGFper60_20242025_2,iGFaX_20242025_2,iGFaXper82_20242025_2,iGFaXper60_20242025_2,gamesPlayed_20242025_3,timeOnIce_20242025_3,iCorsiF_20242025_3,iCorsiFper82_20242025_3,iCorsiFper60_20242025_3,iFenwickF_20242025_3,iFenwickFper82_20242025_3,iFenwickFper60_20242025_3,iSOGF_20242025_3,iSOGFper82_20242025_3,iSOGFper60_20242025_3,iGF_20242025_3,iGFper82_20242025_3,iGFper60_20242025_3,ixGF_20242025_3,ixGFper82_20242025_3,ixGFper60_20242025_3,iGFaX_20242025_3,iGFaXper82_20242025_3,iGFaXper60_20242025_3
8483447,Conor Geekie,52,640.9166666666666,134,211.30769230769232,12.544532570536992,99,156.1153846153846,9.267975555844494,65,102.5,6.085034455857496,8,12.615384615384617,0.7489273176439994,8.927340549300425,14.077729327742977,0.8357411514102595,-0.9273405493004248,-1.462344712358362,-0.08681383376626003,4,49.46666666666667,7,143.5,8.49056603773585,5,102.5,6.064690026954178,65,1332.5,78.8409703504043,0,0,0,0.12051152449566872,2.470486252161209,0.14617300814838524,-0.12051152449566872,-2.470486252161209,-0.14617300814838524
8483448,Isaiah George,33,516.3333333333334,74,183.87878787878788,8.599096191091027,37,91.93939393939394,4.299548095545513,26,64.60606060606061,3.0213040671400906,1,2.484848484848485,0.11620400258231116,0.7336083534173667,1.8229056054613357,0.08524822699491671,0.26639164658263326,0.6619428793871492,0.03095577558739444,0,0,0,0,0,0,0,0,26,Inf,Inf,0,0,0,0,0,0,0,0,0
8483450,Ryan Greene,2,26.4,8,328,18.181818181818183,4,164,9.090909090909092,1,41,2.272727272727273,0,0,0,0.31369439512491226,12.861470200121403,0.7129418071020734,-0.31369439512491226,-12.861470200121403,-0.7129418071020734,0,0,0,0,0,0,0,0,1,Inf,Inf,0,0,0,0,0,0,0,0,0
8483457,Lane Hutson,82,1864.1166666666666,311,311,10.010103087253125,174,174,5.600507836598211,98,98,3.154309011417383,6,6,0.19312095988269692,7.215891993721016,7.215891993721016,0.23225666470621167,-1.2158919937210158,-1.2158919937210158,-0.03913570482351478,5,124.2,29,475.59999999999997,14.00966183574879,17,278.8,8.21256038647343,98,1607.2,47.34299516908212,0,0,0,0.6653270344249904,10.911363364569842,0.3214140262922659,-0.6653270344249904,-10.911363364569842,-0.3214140262922659
8483460,David Jiricek,12,145.41666666666666,43,293.83333333333337,17.74212034383954,25,170.83333333333334,10.315186246418339,16,109.33333333333333,6.601719197707737,1,6.833333333333333,0.4126074498567336,0.6123555256053805,4.1844294249701,0.2526624518257158,0.38764447439461946,2.648903908363233,0.1599449980310178,0,0,0,0,0,0,0,0,16,Inf,Inf,0,0,0,0,0,0,0,0,0
8483461,Devin Kaplan,1,12.2,1,82,4.918032786885246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8483464,Marco Kasper,77,1189.7166666666667,269,286.46753246753246,13.566255270862811,220,234.28571428571428,11.095078660185198,156,166.1298701298701,7.867419413585868,19,20.233766233766232,0.9582113388341763,20.29301650286652,21.6107448472085,1.0234209743260927,-1.2930165028665215,-1.3769786134422697,-0.06520963549191652,0,0,0,0,0,0,0,0,156,Inf,Inf,0,0,0,0,0,0,0,0,0
8483465,Joakim Kemell,2,20.683333333333334,18,738,52.21595487510073,14,574,40.61240934730057,12,492,34.81063658340048,0,0,0,1.0370496101677418,42.51903401687741,3.0083630915422,-1.0370496101677418,-42.51903401687741,-3.0083630915422,0,0,0,0,0,0,0,0,12,Inf,Inf,0,0,0,0,0,0,0,0,0
8483466,Kevin Korchinski,16,273.43333333333334,47,240.875,10.313300012190663,29,148.625,6.363525539436791,20,102.5,4.388638303059856,1,5.125,0.21943191515299282,0.6827631888445467,3.4991613428283017,0.14982003412412337,0.3172368111554533,1.6258386571716983,0.06961188102886944,0,0,0,0,0,0,0,0,20,Inf,Inf,0,0,0,0,0,0,0,0,0
8483467,Kirill Kudryavtsev,2,28.266666666666666,15,615,31.839622641509436,7,287,14.858490566037736,4,164,8.49056603773585,0,0,0,0.06550049164798111,2.6855201575672254,0.13903406246033725,-0.06550049164798111,-2.6855201575672254,-0.13903406246033725,0,0,0,0,0,0,0,0,4,Inf,Inf,0,0,0,0,0,0,0,0,0
8483468,Jiri Kulich,62,917.15,270,357.09677419354836,17.66341383634084,206,272.4516129032258,13.476530556615602,138,182.51612903225805,9.02796707190754,15,19.838709677419356,0.9813007686856021,17.680639709113166,23.38407187334322,1.156668355827062,-2.6806397091131657,-3.5453621959238646,-0.1753675871414599,0,0,0,0,0,0,0,0,138,Inf,Inf,0,0,0,0,0,0,0,0,0
8483471,Brad Lambert,5,58.03333333333333,24,393.59999999999997,24.813325674899485,16,262.40000000000003,16.542217116599655,9,147.6,9.304997128087306,0,0,0,0.6945528294891119,11.390666403621436,0.7180902315223443,-0.6945528294891119,-11.390666403621436,-0.7180902315223443,0,0,0,0,0,0,0,0,9,Inf,Inf,0,0,0,0,0,0,0,0,0
8483472,Maveric Lamoureux,15,241.86666666666667,47,256.93333333333334,11.659316427783903,30,164,7.4421168687982355,18,98.39999999999999,4.465270121278942,1,5.466666666666667,0.2480705622932745,0.8179310467094183,4.471356388678153,0.20290461467433196,0.1820689532905817,0.9953102779885133,0.045165947618942534,0,0,0,0,0,0,0,0,18,Inf,Inf,0,0,0,0,0,0,0,0,0
